,Unnamed: 0,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
0,24,210,1,0,0,"Malinga to Sehwag, no run","not a four. Short of a length outside off,  stays behind the line and punches into the covers","<p>Right, not much of a break. The players are out there. Sehwag is ready, Sachin's with him. The fielders are in position. Can Sehwag hit a first-ball four again? India need a lot of those. Won't be easy against Malinga. This is Nitin Sundar to start off commentary for the chase.</p><p>Swamy: ""India's strategy has now been inverted thanks to that brilliant knock from Mahela.  What happens in the first 15 overs will now dictate whether India win.  Anything less than 100+ for no loss or 1 wicket means its SL's game.""</p><p>Mazher: ""Mahela Jaywardene has never scored a century in losing cause, his all 13 centuries - before today - were match winning"" Not sure if true, but if it is, that's a staggering stat ...</p><p>Calvin: ""I certainly don't see India getting these runs ,to win the world cup.As we can see there is some bounce in the wicket, which plays right into the hands of the Sri lankan's, bowlers."" Debatable, Calvin. As far as I know, Sri Lanka's bowlers prefer slow and low pitches, not ones with good carry and little turn (which is how it has been so far). Plus, this is a small outfield. But, in a World Cup final, 274 is a mountain.</p><p>Guru: ""I know this is far-fetched, but think of it - Sachin getting his 100th 100 and winning the title for India, chasing a big total in a high-pressure final.  How better can things get?"" Well, so far this World Cup, India have managed to give their fans everything they wanted. This seems like the steepest demand of all, but who am I to bet against them pulling it off ...</p><p>Sivabhaskar: ""I've already started getting nightmares of a rain of in-swinging-yorkers -- Malinga !"" and ""A wicked kind of a compensation. Zaheer leaked at death what he contained at the birth.""</p><p><b>6:50pm IST</b> Thanks Abhishek. Boy, that was some innings from Mahela! <i>The</i> innings of the World Cup, possibly challenged only by KOB's blitz against England. Gilchrist and Ponting played classics in 2007 and 2003 finals... how good was this in comparison?</p>",,False,False,False,False,"[{'id': '35263', 'name': 'Virender Sehwag', 'runs': 0, 'balls': 1}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,1,0,0,India,IND,,,,,,,,,,,,,,,,,,,
1,23,220,2,0,0,"Malinga to Sehwag, OUT","Given out lbw, and immediately reviewed. Looks like a goner on replay! Back of a length delivery on middle stump,  was rising on the toes on leg stump line as it skidded through. He was on the hop as he closed the face and looked to flick. Misses the shot. Was there an inside edge? No evidence of that. Was that high? Not really - hit him under the roll. It's hitting middle. Three reds. Superb start for Sri Lanka!  top-scored for India in the  final. Fair to say, he won't be the top scorer today.",<p>Two slips in place.</p>,,False,False,False,False,"[{'id': '35263', 'name': 'Virender Sehwag', 'runs': 0, 'balls': 2}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,2,0,1,India,IND,,,,,,,,,,,,,,35263.0,Virender Sehwag,Lasith Malinga,0.0,2.0,V Sehwag lbw b Malinga 0 (2m 2b 0x4 0x6) SR: 0.00
2,22,230,3,0,4,"Malinga to Gambhir, FOUR"," smiles. Misfield at square leg. Fast and back of a length on leg stump,  calmly turns it away off the pads to the leg side, and the fielder at square leg dived over it.",<p>Gambhir walks out. Sachin maintains a zen-like focus at the non-striker's end. </p><p>Leg gully in place.</p>,,False,False,False,True,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 1}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 0.3, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,3,4,1,India,IND,,,,,,,,,,,,,,,,,,,
3,21,240,4,0,0,"Malinga to Gambhir, no run","oho, inside edge.  gets one to curl in a touch from a length as  goes for a huge booming off-drive. Lucky to get some bat on it, onto the pad.","<p>Now, there are two men on square on the leg side. One catcher, another near the umpire.</p>",,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 2}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 0.4, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,4,4,1,India,IND,,,,,,,,,,,,,,,,,,,
4,20,250,5,0,0,"Malinga to Gambhir, no run","good looking shot for no run,  leans into a cover drive and gets it to race into the covers where  prowls and pounces on it,",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 3}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 0.5, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,5,4,1,India,IND,,,,,,,,,,,,,,,,,,,
5,19,260,6,0,0,"Malinga to Gambhir, no run","the bouncer. It was a-coming with this field in place.  tries to ride the bounce, but is not entirely over it as he fends to the leg side.",,"<p>Growler: 'Interesting stats. The team batting 2nd has only won 2 of 8 finals. The highest 2nd innings total in a final is 274 (Aus v. WI in 1975 off 60 overs). Aus lost. Statistically not looking good for India""</p>",False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 4}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",0.0,85915,6,4,1,India,IND,False,4.0,1.0,4.0,1.0,4.0,5.53,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 4}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 0, 'balls': 0}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",IND,49.0,294.0,271.0,,,,,,
6,18,21010,1,1,1,"Kulasekara to Tendulkar, 1 run","The master is away. Back of a length on off stump, he stands tall and guides backward of point. Another master fields it running square from third man.  v Murali could decide the  World Cup. Or not.",<p>Kulasekara comes on. Look out for the big swerving inducker. One slip in place.</p>,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 1, 'balls': 1}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 4}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 0.1, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,7,5,1,India,IND,,,,,,,,,,,,,,,,,,,
7,17,21020,2,1,0,"Kulasekara to Gambhir, no run","hmm,  is dealing in inside edges for now.  gets one to come in seemingly innocuously from a length around off stump as  presses into a drive. Edged to the leg wide.",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 5}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 1, 'balls': 1}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 0.2, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,8,5,1,India,IND,,,,,,,,,,,,,,,,,,,
8,16,21030,3,1,1,"Kulasekara to Gambhir, 1 leg bye","again a touch of inward nip,  looks to glance but can't get bat on it. Leg bye to the leg side.",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 6}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 1, 'balls': 1}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 0.3, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,9,6,1,India,IND,,,,,,,,,,,,,,,,,,,
9,15,21040,4,1,0,"Kulasekara to Tendulkar, no run","angling into the pads,  flicks firmly but straight to midwicket. Quick throw hits the stumps at the bowler's end, but  is back in.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 1, 'balls': 2}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 6}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 0.4, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,10,6,1,India,IND,,,,,,,,,,,,,,,,,,,
10,14,21050,5,1,3,"Kulasekara to Tendulkar, 3 runs","early signs, but 's looking good. Short of a length on off stump,  is decisively back as he punches into the covers.  tags it well and saves a run.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 3}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 4, 'balls': 6}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 0.5, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,11,9,1,India,IND,,,,,,,,,,,,,,,,,,,
11,13,21060,6,1,1,"Kulasekara to Gambhir, 1 run","over-pitched outside off, driven without much timing wide of mid off for a single",,"<p>Ammar: ""There should be no review system when Aleem Dar is umpiring, Taking a review against Dar decision is just time wasting."" </p><p>Taking a review against him would be an Aleem Dare.</p>",False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 5, 'balls': 7}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 3}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",0.0,85915,12,10,1,India,IND,False,6.0,0.0,10.0,1.0,5.0,5.52,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 5, 'balls': 7}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 3}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 1}]",IND,48.0,288.0,265.0,,,,,,
12,12,22010,1,2,0,"Malinga to Gambhir, no run",'s bat gets straighter this time as he looks to force a defensive stroke down the track. Played back to ,,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 5, 'balls': 8}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 3}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1.1, 'maidens': 0, 'runs': 4, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,13,10,1,India,IND,,,,,,,,,,,,,,,,,,,
13,11,22020,2,2,1,"Malinga to Gambhir, 1 run","  and again, not there for the drive outside off.  pushes firmly to mid off and pinches a single",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 3}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1.2, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,14,11,1,India,IND,,,,,,,,,,,,,,,,,,,
14,10,22030,3,2,0,"Malinga to Tendulkar, no run","short of a length outside off,  leans out for the on-the-up drive but ends up checking the shot.","<p>There's a first slip and a widish third slip. And gully and short point, apart from covers.</p>",,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 4}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1.3, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,15,11,1,India,IND,,,,,,,,,,,,,,,,,,,
15,9,22040,4,2,0,"Malinga to Tendulkar, no run"," hitting the bat hard here.   and not there to drive,  meets it on the back foot and it pings off the blade with a loud thud for a defensive shot",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 4, 'balls': 5}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1.4, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,16,11,1,India,IND,,,,,,,,,,,,,,,,,,,
16,8,22050,5,2,2,"Malinga to Tendulkar, 2 runs","the patent  flick off the back foot, with an almost indiscernible turn of the wrists. Nicely finds the gap at midwicket and Murali fields after chasing.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 6, 'balls': 6}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 1.5, 'maidens': 0, 'runs': 7, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,17,13,1,India,IND,,,,,,,,,,,,,,,,,,,
17,7,22060,6,2,2,"Malinga to Tendulkar, 2 runs","top shot from . Superb adjustment.   and short of a length outside off,  knows there are some  fielders on the off side, so moves across waits and opens the face to ease the steer between cover and point. The outfield seems to have slowed a bit, and he picks up a couple.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 8, 'balls': 7}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",0.0,85915,18,15,1,India,IND,False,5.0,0.0,15.0,1.0,5.0,5.53,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 8, 'balls': 7}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 6, 'balls': 9}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",IND,47.0,282.0,260.0,,,,,,
18,6,23010,1,3,1,"Kulasekara to Gambhir, 1 run","full length ball on off stump, he quietly pushes to mid off for one",<p>Sanga moves up to the stumps. Gambhir can't do that walk down the pitch too easily.</p>,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 8, 'balls': 7}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1.1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,19,16,1,India,IND,,,,,,,,,,,,,,,,,,,
19,5,23020,2,3,2,"Kulasekara to Tendulkar, 2 runs"," threads the covers again. Dextrous.  sends down the legcutter on off stump and  sees it nipping away, he waits and opens the face to get two more between cover and point.",,"<p>Eswar: ""This is Sachin's highest score in CWC finals! Go! Go! Go!"" Ha!</p>",False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 10, 'balls': 8}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1.2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,20,18,1,India,IND,,,,,,,,,,,,,,,,,,,
20,4,23030,3,3,4,"Kulasekara to Tendulkar, FOUR","oh boy. We have seen some delightful shots today, and looks like we aren't done. Any doubts over who makes 's bat? Just look at that replay for he shows the full face for a full couple of seconds. Short of a length on middle and off,  leans out and meets it on top of the bounce and powers it past .",,,False,False,False,True,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 14, 'balls': 9}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1.3, 'maidens': 0, 'runs': 12, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,21,22,1,India,IND,,,,,,,,,,,,,,,,,,,
21,3,23040,4,3,0,"Kulasekara to Tendulkar, no run"," has saved a four at point.  climbs into an on-the-up square drive and times it well, but  pulls it down with a dive.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 14, 'balls': 10}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1.4, 'maidens': 0, 'runs': 12, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,22,22,1,India,IND,,,,,,,,,,,,,,,,,,,
22,2,23050,5,3,4,"Kulasekara to Tendulkar, FOUR","another corker from . The first really loose ball of the night, just short enough and wide enough outside off for  to pounce on with the cut. Enough to beat point moving to his left and third man to his right.",,,False,False,False,True,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 11}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 1.5, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,23,26,1,India,IND,,,,,,,,,,,,,,,,,,,
23,1,23060,6,3,0,"Kulasekara to Tendulkar, no run"," bends one in from back of a length,  waits and forces to the off side",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",0.0,85915,24,26,1,India,IND,False,11.0,0.0,26.0,1.0,6.5,5.41,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 10}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 1}]",IND,46.0,276.0,249.0,,,,,,
24,0,24010,1,4,0,"Malinga to Gambhir, no run",fullish ball but slanting across  who moves across well to steer towards point,<p>Malinga continues for a third over.</p>,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 11}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2.1, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,25,26,1,India,IND,,,,,,,,,,,,,,,,,,,
25,24,24020,2,4,0,"Malinga to Gambhir, no run","  on middle and leg,  release means the ball invariably always nips in towards the left hander's pads.  flicks viciously, but finds square leg.",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 12}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2.2, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,26,26,1,India,IND,,,,,,,,,,,,,,,,,,,
26,23,24030,3,4,0,"Malinga to Gambhir, no run","another one short of driving length,   and angling across  who eases into a steer towards the covers",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 13}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2.3, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,27,26,1,India,IND,,,,,,,,,,,,,,,,,,,
27,22,24040,4,4,0,"Malinga to Gambhir, no run","the sucker  ball,  , full and aimed at the pads,  is late on the on drive and doesn't time it too well. Straight to mid on",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 7, 'balls': 14}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2.4, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,28,26,1,India,IND,,,,,,,,,,,,,,,,,,,
28,21,24050,5,4,1,"Malinga to Gambhir, 1 run","whoa, what happened there? It's clocked at   but seemed to come on very slowly at  who went for an on-drive with hard hands. It loops up menacingly but lands safe at short midwicket",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 15}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 12}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 2.5, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,29,27,1,India,IND,,,,,,,,,,,,,,,,,,,
29,20,24060,6,4,0,"Malinga to Tendulkar, no run","that's the first time 's been beaten tonight. And he's beaten by pace. Short of a length at  , and hinting at going away from outside off as  looks to jump across and square drive. It's through him by the time he plays the shot.",,,False,False,False,False,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 13}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 15}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",0.0,85915,30,27,1,India,IND,False,1.0,0.0,27.0,1.0,5.4,5.51,"[{'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 13}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 15}]","[{'id': '49758', 'name': 'Lasith Malinga', 'overs': 3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 2, 'maidens': 0, 'runs': 16, 'wickets': 0}]",IND,45.0,270.0,248.0,,,,,,
30,19,25010,1,5,0,"Perera to Gambhir, no run",starts with a lively offcutter on middle and going away from  who dabs into the off side,<p>Bowling chance. Thisara Perera comes on.</p>,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 16}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 13}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 3, 'maidens': 0, 'runs': 10, 'wickets': 1}]",0.0,85915,31,27,1,India,IND,,,,,,,,,,,,,,,,,,,
31,18,25020,2,5,0,"Perera to Gambhir, no run","nicely played but superbly fielded. Short of a length offcutter on leg and middle,  flicks nicely backward of square leg but  has it covered. He's a really good fielder.",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 17}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 13}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 3, 'maidens': 0, 'runs': 10, 'wickets': 1}]",0.0,85915,32,27,1,India,IND,,,,,,,,,,,,,,,,,,,
32,17,25030,3,5,0,"Perera to Gambhir, no run","another dot ball, no room or length for  who stays back on leg stump and tries to force into the off side. Can't get it past cover point",,,False,False,False,False,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 8, 'balls': 18}, {'id': '35320', 'name': 'Sachin Tendulkar', 'runs': 18, 'balls': 13}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 0.3, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '49758', 'name': 'Lasith Malinga', 'overs': 3, 'maidens': 0, 'runs': 10, 'wickets': 1}]",0.0,85915,33,27,1,India,IND,,,,,,,,,,,,,,,,,,,
